group_id,question_id,question_text,choices_text,duration,llm_answer_raw,llm_answer_extracted,correct_answer,is_correct,model
MMLU_ARRANGED_GROUP_196,MMLU_high_school_geography_AllOfThe_0032,All of the following are non-basic jobs in the city EXCEPT,A. city firefighter.\nB. social worker.\nC. dry cleaner.\nD. garment factory worker.,377,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_197,MMLU_abstract_algebra_FindAllC_0048,Find all c in Z_3 such that Z_3[x]/(x^3 + x^2 + c) is a field.,A. 0\nB. 2\nC. 1\nD. 3,891,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_197,MMLU_college_physics_ANonrelativisticParticle_0099,"A nonrelativistic particle with a charge twice that of an electron moves through a uniform magnetic field. The field has a strength of π/4 tesla and is perpendicular to the velocity of the particle. What is the particle’s mass if it has a cyclotron frequency of 1,600 hertz?",A. 2.5 * 10^-23 kg\nB. 1.2 * 10^-22 kg\nC. 3.3 * 10^-22 kg\nD. 5.0 * 10^-21 kg,827,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_197,MMLU_abstract_algebra_Statement1|_0044,Statement 1 | Every integral domain with characteristic 0 is infinite. Statement 2 | Every integral domain with prime characteristic is finite.,"A. True, True\nB. False, False\nC. True, False\nD. False, True",624,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_197,MMLU_high_school_mathematics_ToPlaceThe_0045,"To place the first paving stone in a path, Alex starts at the crate of stones, walks three feet, places the stone, and returns to the crate. For each subsequent stone, Alex walks two feet farther each way. Alex will place the first 50 stones in a path. After returning to the crate from placing the $50^\text{th}$ stone, what is the total distance Alex walked, in feet?",A. 100\nB. 90950\nC. 5200\nD. 50,839,"{
  ""answer"": ""C""
}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_198,"MMLU_global_facts_AsOf2013,_0087","As of 2013, share of people in the United States who think political parties are corrupt is",A. 36%\nB. 56%\nC. 76%\nD. 96%,2591,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_198,"MMLU_global_facts_AsOf2016,_0001","As of 2016, about what percentage of adults aged 18 years or older were overweight?",A. 10%\nB. 20%\nC. 40%\nD. 80%,402,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_198,MMLU_abstract_algebra_Statement1|_0004,"Statement 1 | A factor group of a non-Abelian group is non-Abelian. Statement 2 | If K is a normal subgroup of H and H is a normal subgroup of G, then K is a normal subgroup of G.","A. True, True\nB. False, False\nC. True, False\nD. False, True",2645,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_198,MMLU_global_facts_AboutWhatPercentage_0033,About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,A. 31%\nB. 51%\nC. 71%\nD. 91%,658,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_199,MMLU_business_ethics_CulturalHomogenization._0071,Cultural homogenization.,"A. 1,3,4\nB. 1,2,3\nC. 1,2,3,4\nD. 2,3,4",573,"{""answer"": ""C""}",C,B,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_199,MMLU_high_school_geography_WhatIsThe_0013,What is the most rapidly growing religion in the United States today?,A. Islam\nB. Christianity\nC. Hinduism\nD. Buddhism,400,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_199,MMLU_high_school_geography_AStrongMovement_0051,A strong movement away from all religions is called,A. secularism.\nB. heathenism.\nC. sacrilege.\nD. nationalism.,442,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_199,MMLU_high_school_mathematics_If$888x+_0041,"If $888x + 889y = 890$ and $891x + 892y = 893$, what is the value of $x - y$?",A. 1\nB. -3\nC. -1\nD. 3,1975,"To solve the system of equations:

\[
888x + 889y = 890
\]
\[
891x + 892y = 893
\]

we start by subtracting the first equation from the second:

\[
(891x + 892y) - (888x + 889y) = 893 - 890
\]
\[
3x + 3y = 3
\]
\[
x + y = 1
\]

This gives us the simplified equation \(x + y = 1\). 

Next, we substitute \(x = 1 - y\) into the first equation:

\[
888(1 - y) + 889y = 890
\]
\[
888 - 888y + 889y = 890
\]
\[
888 + y = 890
\]
\[
y = 2
\]

Substituting \(y = 2\) back into \(x + y = 1\):

\[
x + 2 = 1
\]
\[
x = -1
\]

Thus, \(x = -1\) and \(y = 2\). Therefore, the value of \(x - y\) is:

\[
x - y = -1 - 2 = -3
\]

To verify, we substitute \(x = -1\) and \(y = 2\) into the second equation:

\[
891(-1) + 892(2) = -891 + 1784 = 893
\]

This confirms the solution is correct. The final answer is:

\[
\boxed{B}
\]",A,B,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_200,MMLU_moral_scenarios_ForWhichOf_0075,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I sold my business to a competitor without my gym partner being present. Scenario 2 | I refused to take Jenny's portrait because she wouldn't pay.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",668,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_200,MMLU_high_school_mathematics_WhatValueOf_0099,What value of $N$ satisfies $\frac{4^{(3^3)}}{(4^3)^3} = 2^N$?,A. 9\nB. 27\nC. 36\nD. 34,525,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_200,MMLU_formal_logic_SelectTheBest_0016, Select the best translation into predicate logic. Some firefighters rescue victims from danger. (Dx: x is danger; Fx: x is a firefighter; Vx: x is a victim; Rxyz: x rescues y from z),A. (∃x){Fx • (∀y)[Dy ⊃ (∃z)(Vz • Rxyz)]}\nB. (∃x){Fx • (∃y)[Vy • (∃z)(Dz • Rxyz)]}\nC. (∃x){Fx • (∃y)(∃z)[(Vy • Dz) • Rxzy]}\nD. (∀x){Fx ⊃ (∃y)[Vy . (∃z)(Dz • Rxyz)]},1144,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_200,MMLU_business_ethics_TheStateOf_0053,"The state of being unable to make an informed, reasoned decision about a product purchase is known as?",A. Consumer inclusion\nB. Consumer competence\nC. Consumer exclusion\nD. Consumer vulnerability,272,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_201,MMLU_high_school_mathematics_HowManyPositive_0071,How many positive 4-digit integers have only odd digits?,A. 100\nB. 999\nC. 625\nD. 500,755,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_201,MMLU_high_school_mathematics_GivenThat$n_0012,"Given that $n > 1$, what is the smallest positive integer $n$ whose positive divisors have a product of $n^6$?",A. 30\nB. 64\nC. 2048\nD. 60,947,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_201,MMLU_high_school_mathematics_AntonHasTwo_0064,"Anton has two species of ants, Species A and Species B, in his ant farm. The two species are identical in appearance, but Anton knows that every day, there are twice as many ants of Species A than before, while there are three times as many ants of Species B. On Day 0, Anton counts that there are 30 ants in his ant farm. On Day 5, Anton counts that there are 3281 ants in his ant farm. How many of these are of Species A?",A. 211\nB. 2321\nC. 11\nD. 608,754,"{
  ""answer"": ""D""
}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_201,MMLU_college_physics_AnObjectIs_0096,"An object is thrown horizontally from the open window of a building. If the initial speed of the object is 20 m/s and it hits the ground 2.0 s later, from what height was it thrown? (Neglect air resistance and assume the ground is level.)",A. 4.9 m\nB. 9.8 m\nC. 10.0 m\nD. 19.6 m,512,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_202,MMLU_high_school_mathematics_ANumber’sPrime_0042,"A number’s prime factors are 2, 5, 7, 13, and 31. Which of the following must be a factor of the number?",A. 4\nB. 6\nC. 10\nD. 15,757,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_202,MMLU_business_ethics_AffirmativeActionInvolves_0051,"Affirmative action involves ________ attempts to target ______ who are _________ within an organisation's workforce, for instance by trying to ______ the proportion of women, disabled or racial minorities in senior management positions.","A. Proactive, Groups, Under-represented, Increase\nB. Passive, Groups, Under-represented, Retain\nC. Proactive, Individuals, Represented, Increase\nD. Passive, Individuals, Represented, Retain",355,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_202,MMLU_global_facts_AtTheTime_0092,"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","A. India, Congo\nB. India, South Korea\nC. Congo, South Korea\nD. South Korea, India",1573,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_202,MMLU_college_physics_AParticleIs_0057,"A particle is constrained to move in a circle with a 10-meter radius. At one instant, the particle’s speed is 10 meters per second and is increasing at a rate of 10 meters per second squared. The angle between the particle’s velocity and acceleration vectors is",A. 0°\nB. 30°\nC. 45°\nD. 60°,925,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_203,MMLU_formal_logic_SelectTheBest_0078, Select the best translation into predicate logic. Some animals are neglected by cruel people. (Ax: x is an animal; Cx: x is cruel; Px: x is a person; Nxy: x neglects y),A. (∃x)[(Ax • Cx) • (∃y)(Py • Nyx)]\nB. (∃x)[(Cx • Px) • (∃y)(Ay • Nxy)]\nC. (∃x)[(Ax • Px) • (∃y)(Cy • Nxy)]\nD. (∃x)(∃y){[(Ax • Cy) • Py] • Nxy)]},2410,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_203,MMLU_miscellaneous_WhatKindOf_0074,What kind of item is a ginsu?,A. radio\nB. knife\nC. toothbrush\nD. martial arts weapon,178,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_203,MMLU_formal_logic_IdentifyTheAntecedent_0054,Identify the antecedent of the following conditional proposition: The Bees winning their first game is necessary for either the Aardvarks or the Chipmunks not winning their first game.,A. The Aardvarks do not win their first game.\nB. The Bees win their first game.\nC. The Chipmunks do not win their first game.\nD. Either the Aardvarks or the Chipmunks do not win their first game.,496,"{
  ""answer"": ""D""
}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_203,MMLU_abstract_algebra_Statement1|_0007,Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,"A. True, True\nB. False, False\nC. True, False\nD. False, True",710,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_204,MMLU_global_facts_In1943How_0090,In 1943 how many Americans believed in the Holocaust?,A. 30%\nB. 50%\nC. 70%\nD. 90%,570,"{""answer"": ""A""}",A,B,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_204,MMLU_high_school_geography_TheRhineRiver_0029,The Rhine River is an example of which type of boundary?,A. Geometric\nB. Artificial\nC. Natural\nD. Relict,399,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_204,MMLU_international_law_WhichCaseWas_0051,Which case was the first to define the meaning of the doctrine of 'margin of appreciation' as applied by the European Court of Human Rights?,A. Goodwin v UK (2002)\nB. Airey v Ireland (1979)\nC. Osman v UK ( 1998)\nD. Handyside v UK (1976),297,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_204,MMLU_formal_logic_IdentifyTheConclusion_0071,"Identify the conclusion of the following argument. All of psychology has gotten stuck in moral prejudices and fears. No one has come close to understanding it as the development of the will to power. However, if a person even begins to regard the effects of hatred, envy, covetousness, and the lust to rule as conditions of life and furthermore, as factors essential to the general economy of life, he will begin to get seasick. At this point, he begins to lose himself, and sail over morality. Thus, psychology becomes again the path to fundamental problems. (Friedrich Nietzsche, Beyond Good and Evil)","A. All of psychology has gotten stuck in moral prejudices and fears.\nB. No one has come close to understanding it as the development of the will to power.\nC. If a person even begins to regard the effects of hatred, envy, covetousness, and the lust to rule as conditions of life and furthermore, as factors essential to the general economy of life, he will begin to get seasick.\nD. Psychology becomes again the path to fundamental problems.",327,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_205,MMLU_moral_scenarios_ForWhichOf_0079,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My drunk friend insisted I let him drive home, but I drove him instead. Scenario 2 | I played fetch with my dog at the nuclear power plant.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",381,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_205,MMLU_moral_scenarios_ForWhichOf_0036,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When I play cards, I palm the aces. Scenario 2 | I filled up the gas tank with gasoline.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",408,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_205,MMLU_moral_scenarios_ForWhichOf_0025,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Get out of here and never come back!. I told the 2 year old toddler. Scenario 2 | I spent the grocery money on weed.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",985,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_205,MMLU_college_physics_AssumeThatThe_0024,"Assume that the solar flux at Earth’s surface is 1,000 W/m^2 and that the sunlight is normal to a completely reflecting surface with an area of 3 m^2. What is the total radiation force exerted on the surface?",A. 2 x 10^-6 N\nB. 1 x 10^-5 N\nC. 2 x 10^-5 N\nD. 3 N,684,"{
  ""answer"": ""C""
}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_206,MMLU_moral_scenarios_ForWhichOf_0086,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | While my parents were fast asleep, I cooked brunch. Scenario 2 | I was very proud of the SAT test scores I got for myself.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",572,"{""answer"": ""C""}",C,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_206,MMLU_miscellaneous_WhatWasRichard_0086,What was Richard Nixon's middle name?,A. Michael\nB. Milhous\nC. Mortimer\nD. Matthew,129,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_206,"MMLU_global_facts_AsOf2019,_0056","As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",A. 60%\nB. 75%\nC. 90%\nD. 45%,657,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_206,MMLU_business_ethics_WhenTheTrue_0014,When the true cost an item is deliberately obscured by a company this is known as?,A. Predatory pricing\nB. Deceptive pricing\nC. Price fixing\nD. Skimming,309,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_207,MMLU_moral_scenarios_ForWhichOf_0094,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I only compliments someone when I means it. Scenario 2 | I did not stay home when I knew I had a fever.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",358,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_207,MMLU_global_facts_ThePercentageOf_0064,The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,A. 38%\nB. 58%\nC. 78%\nD. 98%,2177,"{""answer"": ""B""}",B,C,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_207,MMLU_formal_logic_ConstructAComplete_0037," Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
T ∨ U
W · T / U",A. Valid\nB. Invalid. Counterexample when T and W are true and U is false\nC. Invalid. Counterexample when T is true and W and U are false\nD. Invalid. Counterexample when W is true and T and U are false,1262,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_207,MMLU_global_facts_AboutWhatPercentage_0008,About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,A. 29%\nB. 49%\nC. 69%\nD. 89%,732,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_208,MMLU_college_physics_AnObserverO_0080,"An observer O at rest midway between two sources of light at x = 0 and x = 10 m observes the two sources to flash simultaneously. According to a second observer O', moving at a constant speed parallel to the x-axis, one source of light flashes 13 ns before the other. Which of the following gives the speed of O' relative to O?",A. 0.13c\nB. 0.15c\nC. 0.36c\nD. 0.53c,1767,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_208,MMLU_miscellaneous_WhichOfThe_0043,Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,A. Adjusting the wheels to their highest level\nB. Removing the spark plug\nC. Emptying the gas tank\nD. Removing the air filter,615,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_208,MMLU_high_school_geography_TheLatitudeAnd_0020,The latitude and longitude coordinates of a place are an example of,A. a formal region.\nB. a functional region.\nC. an absolute location.\nD. a relative location.,359,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_208,"MMLU_college_physics_At20°c,A_0033","At 20°C, a pipe open at both ends resonates at a frequency of 440 hertz. At what frequency does the same pipe resonate on a particularly cold day when the speed of sound is 3 percent lower than it would be at 20°C ?",A. 414 Hz\nB. 427 Hz\nC. 433 Hz\nD. 440 Hz,586,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_209,MMLU_international_law_WhichOfThe_0020,Which of the following statements is false?,A. In the 1990's it became apparent the European Court of Human Rights had to be reformed because it wasn't examining enough cases\nB. In the 1990's it became apparent the European Court of Human Rights had to be reformed because the workload had increased\nC. In the 1990's it became apparent the European Court of Human Rights had to be reformed because it was a part time court that could not process the growing number of complaints\nD. In the 1990's it became apparent the European Court of Human Rights had to be reformed because of the growth in the number of individuals who could access the Court after the increase in the number of member states,429,"{""answer"": ""A""}",A,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_209,MMLU_formal_logic_UseIndirectTruth_0026," Use indirect truth tables to determine whether each set of propositions is consistent. If the set is consistent, choose an option with a consistent valuation. (There may be other consistent valuations.)
D ≡ E
F ∨ D
~E · ~F","A. Inconsistent\nB. Consistent. Consistent valuation when D, E, and F are true\nC. Consistent. Consistent valuation when D and E are true and F is false\nD. Consistent. Consistent valuation when D and F are true and E is false",966,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_209,MMLU_global_facts_WhatIsThe_0047,What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,A. 26%\nB. 46%\nC. 66%\nD. 86%,1749,"{""answer"": ""B""}",B,A,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_209,MMLU_high_school_mathematics_SupposeTheGraph_0015,"Suppose the graph of f is both increasing and concave up on a <= x <= b. Then, using the same number of subdivisions, and with L, R, M, and T denoting, respectively, left, right, midpoint, and trapezoid sums, it follows that",A. R <= T <= M <= L\nB. L <= T <= M <= R\nC. R <= M <= T <= L\nD. L <= M <= T <= R,2551,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_210,"MMLU_global_facts_AsOf2017,_0010","As of 2017, what fraction of the population in India used the internet in the past three months?",A. 11%\nB. 26%\nC. 41%\nD. 56%,2493,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_210,MMLU_college_physics_TheFirstFive_0061,"The first five harmonics produced by an organ pipe open at both ends are 50 Hz, 100 Hz, 150 Hz, 200 Hz, and 250 Hz. Which of the harmonics, if any, will survive once the pipe is closed at one end?","A. 50 Hz, 150 Hz, and 250 Hz only\nB. 100 Hz and 200 Hz only\nC. 150 Hz and 250 Hz only\nD. None",1365,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_210,MMLU_international_law_WhoIsEntitled_0027,Who is entitled to request an advisory opinion of the ICJ?,"A. Only the principal organs of the UN may request an advisory opinion (Security Council, General Assembly, ECOSOC, Trusteeship Council, Secretariat)\nB. All international organizations may request an advisory opinion\nC. The General Assembly and the Security Council may request advisory opinions on any legal question, as well as 'other organs of the United Nations and specialized agencies, which may at any time be so authorized by the General Assembly, may also request advisory opinions of the Court on legal questions arising within the scope of their activities'\nD. The principal organs of the UN may request an advisory opinion as well as the State that have been authorized by the General Assembly",333,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_210,MMLU_business_ethics_PredatoryPricing._0033,Predatory pricing.,"A. 1,2,4\nB. 1,2,3,4\nC. 1,2\nD. 1,4",1919,"{""answer"": ""B""}",B,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_211,MMLU_high_school_geography_ToGetTo_0046,"To get to school in the morning, we ALL use this as our guide:",A. Rand-McNally Road Atlas.\nB. world globe.\nC. road map.\nD. mental map.,307,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_211,MMLU_international_law_WhatIsThe_0004,What is the 'Lotus principle'?,"A. The so-called Lotus principle is that 'restrictions upon the independence of States cannot therefore be presumed', or, as it has been construed, 'whatever is not prohibited is permitted in international law'\nB. The so-called Lotus principle is that States are free to choose the Court that they will submit their disputes\nC. The so-called Lotus principle is that States are not prohibited to assert their enforcement jurisdiction on the high seas\nD. The so-called Lotus principle is that customary law derives from the combination of State practice and opinio juris",373,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_211,MMLU_college_physics_ProtonsUsedIn_0020,"Protons used in cancer therapy are typically accelerated to about 0.6c . How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?",A. 0.25mc^2\nB. 0.60mc^2\nC. 0.67mc^2\nD. 1.25mc^2,2262,"The work done on a particle to accelerate it from rest to a relativistic speed is equivalent to its relativistic kinetic energy. Using the relativistic kinetic energy formula \( KE = (\gamma - 1)mc^2 \), where \( \gamma = \frac{1}{\sqrt{1 - v^2/c^2}} \), we calculate:

1. **Compute \( \gamma \):**  
   Given \( v = 0.6c \),  
   \[
   \gamma = \frac{1}{\sqrt{1 - (0.6c)^2/c^2}} = \frac{1}{\sqrt{1 - 0.36}} = \frac{1}{\sqrt{0.64}} = \frac{1}{0.8} = 1.25.
   \]

2. **Relativistic Kinetic Energy:**  
   \[
   KE = (\gamma - 1)mc^2 = (1.25 - 1)mc^2 = 0.25mc^2.
   \]

The work done is the kinetic energy gained, which matches **0.25mc²** (option A). Other options like D (1.25mc²) incorrectly use \( \gamma mc^2 \), which represents total energy, not the work done. Classical calculations (0.18mc²) are irrelevant here due to relativistic speeds. Thus, the correct answer is **A**.

```json
{
  ""answer"": ""A""
}
```",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_211,MMLU_abstract_algebra_Statement1|_0063,Statement 1 | Every quotient ring of every commutative ring is again a commutative ring. Statement 2 | An ideal N in a ring R with unity 1 is all of R if and only if 1 in N.,"A. True, True\nB. False, False\nC. True, False\nD. False, True",580,"{""answer"": ""A""}",A,C,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_212,MMLU_abstract_algebra_FindTheDegree_0055,Find the degree for the given field extension Q(sqrt(2)) over Q.,A. 0\nB. 2\nC. 1\nD. 3,439,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_212,MMLU_international_law_WhatIsThe_0077,What is the effects doctrine?,A. It posits that jurisdiction exists only when it is effective\nB. The effects doctrine serves to confer jurisdiction on the State which has an effective link with the harmful conduct\nC. The effects doctrine serves to confer jurisdiction on the State sharing the nationality of the offender\nD. The effects doctrine serves to confer jurisdiction to the State on whose territory the conduct produces effects,410,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_212,"MMLU_college_physics_ByDefinition,The_0070","By definition, the electric displacement current through a surface S is proportional to the",A. rate of change of the electric flux through S\nB. electric flux through S\nC. time integral of the magnetic flux through S\nD. rate of change of the magnetic flux through S,455,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_212,"MMLU_global_facts_In2016,About_0020","In 2016, about how many people in the United States were homeless?","A. 55,000\nB. 550,000\nC. 5,500,000\nD. 55,000,000",381,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_213,MMLU_international_law_WhichOfThese_0005,Which of these statements best describes the UK Constitution?,A. The UK Constitution's only source of power is that of the sovereign\nB. The UK Constitution gives the judiciary the power to overturn acts of parliament\nC. The UK Constitution is uncodified and can be found in a number of sources\nD. The UK Constitution is based on a Bill of Rights,378,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_213,MMLU_abstract_algebra_Statement1|_0095,Statement 1 | Q is an extension field of Z_2. Statement 2 | Every non-constant polynomial over a field has a zero in some extension field.,"A. True, True\nB. False, False\nC. True, False\nD. False, True",431,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_213,MMLU_high_school_geography_TheTheoryThat_0070,The theory that whoever controlled the landmass of Europe would rule the world is called the,A. devolution theory.\nB. domino theory.\nC. heartland theory.\nD. rimland theory.,684,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_213,MMLU_formal_logic_SelectTheBest_0069, Select the best translation into predicate logic:: Some blue herons migrate.,A. (∀x)[(Hx • Bx) • Mx]\nB. (∃x)[(Hx • Bx) ⊃ Mx]\nC. (∀x)[(Hx • Bx) ⊃ Mx]\nD. (∃x)[(Hx • Bx) • Mx],501,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_214,MMLU_high_school_geography_WhichOfThe_0075,Which of the following countries is actively trying to preserve the purity of their native language from contamination by English or other languages?,A. Italy\nB. Russia\nC. Japan\nD. Brazil,518,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
